Date,WPUUSD,WPUEUR,WPUGBP,WPUAUD,WPUJPY,WPUCHF,WPUCAD,WPUCNY,WPUINR,WPUBRL,WPURUB,WPUMXN
2007-12-05,0.9203,0.6279,0.4539,1.0581,102.0871,1.0356,0.932,6.7994,36.3436,1.6529,22.5393,
2007-12-06,0.9199,0.6292,0.4542,1.0551,102.4334,1.038,0.9322,6.8159,36.3261,1.6437,22.5466,
2007-12-07,0.9203,0.628,0.4535,1.0467,102.7614,1.0396,0.9262,6.8127,36.2585,1.628,22.535,
2007-12-10,0.9226,0.6271,0.4509,1.0455,103.0635,1.0404,0.9293,6.8231,36.3645,1.6232,22.5363,
2007-12-11,0.9221,0.6275,0.4522,1.042,102.915,1.0447,0.9328,6.8052,36.2874,1.6263,22.5381,
2007-12-12,0.9223,0.6284,0.4509,1.0419,103.5177,1.0481,0.9319,6.804,36.3214,1.6248,22.5598,
2007-12-13,0.9193,0.6296,0.4512,1.0494,103.0994,1.0501,0.9367,6.7748,36.222,1.6292,22.5548,
2007-12-14,0.9134,0.6328,0.4523,1.0579,103.5398,1.0532,0.9297,6.7332,35.9382,1.6314,22.5479,
2007-12-17,0.9124,0.6346,0.4528,1.0638,103.333,1.0522,0.9188,6.7401,36.0806,1.6568,22.5699,
2007-12-18,0.9132,0.634,0.4525,1.0615,103.382,1.0524,0.9229,6.7441,36.112,1.6489,22.5663,
2007-12-19,0.9122,0.6341,0.4554,1.0616,103.4081,1.0536,0.9145,6.7295,36.1205,1.6402,22.5594,
2007-12-20,0.911,0.6351,0.4597,1.0615,102.8599,1.0534,0.9098,6.7132,36.0235,1.639,22.5637,
2007-12-21,0.9117,0.6344,0.4595,1.0487,103.8504,1.0543,0.9054,6.7191,36.0543,1.6328,22.5502,
2007-12-24,0.9114,0.6327,0.4611,1.0461,104.236,1.0553,0.9005,6.6962,35.9483,1.6259,22.5193,
2007-12-27,0.9163,0.629,0.4608,1.045,104.5982,1.0478,0.8989,6.7052,36.1214,1.6202,22.5827,
2007-12-28,0.9202,0.6258,0.4618,1.0496,104.0916,1.0389,0.8985,6.7214,36.28,1.6152,22.5158,
2007-12-31,0.9208,0.6298,0.4626,1.0487,102.8643,1.0425,0.9088,6.7254,36.2923,1.639,22.5946,
2008-01-02,0.9253,0.6284,0.4674,1.0513,101.56,1.0345,0.9213,6.7488,36.4882,1.6369,22.6339,
2008-01-03,0.9262,0.6291,0.4698,1.0501,101.4372,1.0324,0.9193,6.7361,36.5008,1.6279,22.6489,
2008-01-04,0.9278,0.628,0.47,1.0617,100.407,1.027,0.93,6.7479,36.4952,1.6429,22.6445,
2008-01-07,0.9258,0.629,0.4686,1.0647,100.6163,1.0305,0.931,6.7294,36.3824,1.6411,22.6411,
2008-01-08,0.926,0.6293,0.4692,1.0501,101.5819,1.0325,0.9245,6.7264,36.3669,1.6209,22.6498,
2008-01-09,0.9243,0.6301,0.472,1.0483,101.2374,1.0304,0.9322,6.7125,36.3123,1.6342,22.629,
2008-01-10,0.9254,0.628,0.4728,1.0422,101.312,1.0249,0.9372,6.7297,36.3603,1.6317,22.5944,
2008-01-11,0.9271,0.6268,0.4734,1.0374,101.0669,1.0215,0.9461,6.7325,36.4365,1.6272,22.5914,
2008-01-14,0.9312,0.6258,0.4755,1.035,100.5779,1.018,0.9478,6.7529,36.5835,1.6121,22.6086,
2008-01-15,0.9332,0.6283,0.4734,1.0466,99.6842,1.0172,0.9489,6.7586,36.6484,1.6322,22.6838,
2008-01-16,0.9287,0.6325,0.4727,1.0587,99.2184,1.0191,0.9518,6.7168,36.4935,1.6479,22.7104,
2008-01-17,0.929,0.6325,0.4699,1.05,99.5176,1.0223,0.9541,6.7341,36.5201,1.6489,22.7162,
2008-01-18,0.9267,0.6336,0.4742,1.0531,99.2127,1.0209,0.951,6.7107,36.4177,1.655,22.7141,
2008-01-21,0.9242,0.6383,0.4752,1.0718,97.8106,1.0208,0.9544,6.6878,36.5606,1.6915,22.8446,
2008-01-22,0.9262,0.6337,0.4724,1.0668,98.9279,1.0167,0.9503,6.7047,36.5695,1.6672,22.8226,
2008-01-23,0.9271,0.6369,0.4755,1.0711,98.0177,1.0118,0.9529,6.7048,36.6993,1.6767,22.9256,
2008-01-24,0.9311,0.6328,0.4722,1.0599,99.3064,1.013,0.9428,6.7304,36.7348,1.6659,22.816,
2008-01-25,0.9316,0.6339,0.4698,1.0557,99.9623,1.0212,0.9359,6.7171,36.6753,1.6587,22.8506,
2008-01-28,0.9342,0.6314,0.47,1.0566,99.7422,1.0171,0.9376,6.7236,36.7943,1.6679,22.8554,
2008-01-29,0.9342,0.6326,0.4701,1.0533,99.8938,1.0215,0.9329,6.7208,36.7917,1.6601,22.8796,
2008-01-30,0.9338,0.6316,0.4696,1.0504,100.2379,1.0204,0.9303,6.7155,36.7821,1.6614,22.856,
2008-01-31,0.936,0.6322,0.4708,1.0489,99.5249,1.0151,0.9437,6.7225,36.8567,1.651,22.9175,
2008-02-01,0.9357,0.6312,0.4753,1.0383,99.4142,1.0126,0.9336,6.7265,36.823,1.635,22.8973,
2008-02-04,0.9349,0.6311,0.4732,1.0279,99.8339,1.0191,0.9306,6.7208,36.8791,1.6324,22.9112,
2008-02-05,0.9302,0.6353,0.4735,1.0363,99.456,1.0241,0.9367,6.6828,36.8001,1.633,22.9148,
2008-02-06,0.9311,0.6352,0.475,1.0374,99.3801,1.021,0.9337,6.689,36.7967,1.6346,22.9257,
2008-02-07,0.9281,0.6399,0.4779,1.0382,98.9484,1.0235,0.9378,6.6674,36.6874,1.6349,22.9831,
2008-02-08,0.9287,0.6407,0.4772,1.0346,99.7924,1.0265,0.926,6.672,36.8057,1.639,22.9927,
2008-02-11,0.9301,0.6416,0.4776,1.03,99.2949,1.0266,0.9326,6.682,36.9257,1.6392,22.9868,
2008-02-12,0.9317,0.6385,0.4753,1.027,100.0787,1.0251,0.9288,6.6933,36.9559,1.6221,22.9353,
2008-02-13,0.9283,0.6374,0.473,1.0376,100.4639,1.0284,0.9287,6.6837,36.918,1.6203,22.905,
2008-02-14,0.9313,0.6369,0.4723,1.0306,100.7383,1.0256,0.9262,6.6967,36.895,1.6269,22.94,
2008-02-15,0.9327,0.635,0.4752,1.0285,100.3687,1.0176,0.9348,6.6989,37.0053,1.6338,22.9214,
2008-02-18,0.9303,0.635,0.4767,1.0194,100.6611,1.0251,0.9373,6.6633,37.0083,1.6169,22.8724,
2008-02-19,0.9342,0.6336,0.4787,1.0149,100.4569,1.0213,0.9456,6.6869,37.2877,1.6182,22.9135,
2008-02-20,0.9307,0.6354,0.4796,1.0182,100.5452,1.0246,0.9482,6.6484,37.4177,1.615,22.9002,
2008-02-21,0.9353,0.6324,0.4772,1.0187,100.5635,1.0239,0.947,6.6796,37.3469,1.6004,22.9127,
2008-02-22,0.9375,0.6328,0.4766,1.0195,100.2662,1.0182,0.95,6.6952,37.5547,1.6008,22.9302,
2008-02-25,0.9367,0.6316,0.476,1.0128,101.2512,1.0201,0.9347,6.6994,37.4347,1.5963,22.8876,
2008-02-26,0.9395,0.6313,0.4763,1.0108,101.1448,1.0192,0.9273,6.7248,37.4901,1.5873,22.8654,
2008-02-27,0.9467,0.627,0.476,1.0089,100.8486,1.0096,0.9279,6.7614,37.665,1.5821,22.8298,
2008-02-28,0.9509,0.6265,0.4779,1.0036,100.5911,1.0013,0.9259,6.764,37.9172,1.5911,22.8306,
2008-02-29,0.9532,0.6279,0.4792,1.019,99.2301,0.9949,0.9335,6.7785,38.1412,1.606,22.9015,
2008-03-03,0.9545,0.6279,0.4815,1.0176,98.6792,0.9947,0.9446,6.7807,38.542,1.6045,22.9341,
2008-03-04,0.9553,0.6271,0.481,1.0261,98.1937,0.9879,0.9483,6.7886,38.5151,1.5987,22.9207,
2008-03-05,0.9543,0.625,0.4797,1.0234,99.2262,0.9886,0.9453,6.7835,38.4546,1.5922,22.8587,
2008-03-06,0.9587,0.6243,0.4771,1.0289,98.8239,0.9865,0.9442,6.8122,38.5671,1.5942,22.8583,
2008-03-07,0.9587,0.6243,0.476,1.0308,98.7298,0.9827,0.9464,6.8172,38.8506,1.616,22.8732,
2008-03-10,0.9601,0.6247,0.4761,1.0462,97.7514,0.9786,0.958,6.8194,38.874,1.6363,22.8978,
2008-03-11,0.9573,0.6246,0.4778,1.0351,98.4818,0.9855,0.9529,6.7999,38.7293,1.6293,22.8628,
2008-03-12,0.9623,0.6211,0.4762,1.0323,98.5243,0.9832,0.9523,6.8336,38.8111,1.6178,22.8499,
2008-03-13,0.9689,0.6218,0.4771,1.0297,97.4661,0.9804,0.9535,6.8695,39.1792,1.6476,22.9325,
2008-03-14,0.9696,0.6213,0.4778,1.0344,97.1561,0.9763,0.9568,6.8737,39.2095,1.6537,22.9255,
2008-03-17,0.9739,0.6178,0.4868,1.0608,94.3651,0.9602,0.9719,6.8981,39.6617,1.6787,22.8978,
2008-03-18,0.9741,0.6171,0.4819,1.0507,95.6939,0.9643,0.9681,6.8983,39.4582,1.6618,22.8906,
2008-03-19,0.9651,0.6169,0.486,1.0477,95.8742,0.9658,0.9678,6.8162,39.0127,1.6405,22.7911,
2008-03-20,0.9594,0.6223,0.484,1.0709,94.7659,0.9697,0.9854,6.765,38.7823,1.67,22.8483,
2008-03-25,0.9614,0.6165,0.4808,1.0523,96.211,0.9698,0.9785,6.7728,38.5709,1.6739,22.7494,
2008-03-26,0.967,0.6136,0.4831,1.0515,95.8761,0.9629,0.9844,6.8,38.8262,1.6791,22.7531,
2008-03-27,0.9672,0.6122,0.4813,1.0512,96.5989,0.9607,0.9814,6.7805,38.7967,1.6748,22.7154,
2008-03-28,0.9647,0.6122,0.485,1.0503,96.1918,0.963,0.9821,6.7642,38.4806,1.6787,22.6932,
2008-03-31,0.9647,0.6088,0.4854,1.0568,96.0188,0.9541,0.9898,6.7643,38.7027,1.6867,22.6194,
2008-04-01,0.954,0.6117,0.4829,1.0557,97.1905,0.9657,0.984,6.6892,38.2752,1.6726,22.5677,
2008-04-02,0.9549,0.6117,0.482,1.047,98.0561,0.9691,0.973,6.7017,38.1711,1.6528,22.5728,
2008-04-03,0.9577,0.6125,0.48,1.0471,97.9379,0.9684,0.9673,6.7189,38.3482,1.6548,22.6213,
2008-04-04,0.9613,0.6106,0.482,1.0444,97.6447,0.9643,0.9695,6.7443,38.409,1.6434,22.6415,
2008-04-07,0.9598,0.6109,0.4824,1.0362,98.4258,0.9734,0.9721,6.7203,38.3596,1.6305,22.6106,
2008-04-08,0.9578,0.6098,0.4867,1.0325,98.2493,0.9716,0.9725,6.7056,38.3275,1.6273,22.569,
2008-04-09,0.9601,0.6086,0.4864,1.0338,98.2222,0.9661,0.9807,6.7226,38.396,1.6205,22.5661,
2008-04-10,0.964,0.6105,0.4872,1.0346,97.3561,0.9636,0.9828,6.7397,38.5057,1.6189,22.6485,
2008-04-11,0.9632,0.6088,0.4885,1.0353,97.3821,0.9645,0.9839,6.7485,38.4838,1.6226,22.6018,
2008-04-14,0.9649,0.6091,0.4864,1.045,97.1881,0.9615,0.9847,6.7532,38.552,1.6222,22.6191,
2008-04-15,0.9625,0.609,0.4904,1.0413,97.533,0.9642,0.9794,6.7301,38.4655,1.6182,22.596,
2008-04-16,0.967,0.6063,0.4894,1.0295,97.9662,0.9657,0.9705,6.7614,38.6382,1.6163,22.5861,
2008-04-17,0.9646,0.6065,0.4858,1.0313,98.7403,0.9694,0.9767,6.7365,38.5098,1.5986,22.5674,
2008-04-18,0.9576,0.6087,0.4795,1.0327,100.0305,0.9819,0.968,6.6973,38.2324,1.5954,22.5399,
2008-04-21,0.9628,0.6048,0.486,1.0222,99.2991,0.9714,0.9694,6.7393,38.4912,1.6049,22.5151,
2008-04-22,0.9648,0.6038,0.4837,1.022,99.5276,0.9697,0.9731,6.7436,38.5563,1.5996,22.5099,
2008-04-23,0.961,0.6053,0.4853,1.0137,99.5746,0.9762,0.9795,6.7104,38.494,1.5924,22.5029,
2008-04-24,0.9564,0.6091,0.4848,1.0163,99.475,0.9867,0.9727,6.6916,38.4215,1.599,22.5319,
2008-04-25,0.9567,0.611,0.4811,1.0236,99.6388,0.9875,0.9687,6.7067,38.3745,1.5993,22.5825,
2008-04-28,0.9565,0.6115,0.4795,1.0189,99.9412,0.9886,0.9728,6.6969,38.4183,1.6029,22.5833,
2008-04-29,0.9553,0.612,0.4846,1.023,98.743,0.9863,0.9695,6.6727,38.6627,1.625,22.5833,
2008-04-30,0.9534,0.6124,0.4814,1.0117,99.6418,0.993,0.9602,6.662,38.6278,1.6135,22.5778,
2008-05-01,0.9508,0.6154,0.4815,1.0193,98.9585,0.9966,0.9712,6.6437,38.4928,1.5804,22.6128,
2008-05-02,0.949,0.6161,0.4805,1.0128,99.9476,1.0043,0.9679,6.6314,38.5659,1.5643,22.5562,
2008-05-06,0.9552,0.6141,0.4833,1.0078,99.7568,1.0005,0.9621,6.6743,39.1109,1.586,22.6299,
2008-05-07,0.9501,0.617,0.4869,1.0061,100.1024,1.0039,0.9529,6.6384,39.2913,1.5876,22.6306,
2008-05-08,0.9534,0.6183,0.4873,1.0108,98.7861,1.0006,0.9653,6.679,39.8205,1.6082,22.6959,
2008-05-09,0.9545,0.6185,0.4904,1.0147,98.5248,0.9965,0.9607,6.6734,39.6915,1.6133,22.7119,
2008-05-12,0.9553,0.6163,0.4871,1.0108,99.0197,0.9988,0.9617,6.6757,40.172,1.5982,22.6715,
2008-05-13,0.9521,0.6149,0.4892,1.0121,99.4411,1.0007,0.9545,6.6544,40.0945,1.5831,22.6516,
2008-05-14,0.9491,0.614,0.4888,1.0152,99.8927,1.0022,0.9513,6.6469,40.2864,1.577,22.6729,
2008-05-15,0.9511,0.6145,0.4887,1.0137,99.679,1.0035,0.9519,6.6525,40.6591,1.5768,22.7027,
2008-05-16,0.9559,0.6146,0.4893,1.0061,99.4821,1.0016,0.9536,6.6806,40.6675,1.5746,22.6881,
2008-05-19,0.9551,0.6156,0.4901,1.0025,99.78,1.0062,0.9478,6.6618,40.6283,1.5716,22.7189,
2008-05-20,0.9603,0.6141,0.4879,1.0016,99.7245,0.9983,0.9514,6.6965,40.9125,1.5902,22.769,
2008-05-21,0.9645,0.6117,0.491,1.0009,99.5924,0.9926,0.9482,6.7128,41.3156,1.59,22.7428,
2008-05-22,0.9629,0.6127,0.486,1.0057,100.0907,0.994,0.9485,6.6856,41.3622,1.5958,22.7424,
2008-05-23,0.9654,0.6123,0.4871,1.0039,99.8059,0.9893,0.9533,6.7017,41.2286,1.598,22.7422,
2008-05-27,0.9612,0.6114,0.4867,1.0013,100.0628,0.9897,0.9559,6.6861,41.2987,1.5998,22.6847,
2008-05-28,0.9599,0.6142,0.4846,0.9982,100.5611,0.9971,0.9531,6.6657,41.0202,1.5991,22.6845,
2008-05-29,0.9562,0.6156,0.4837,1.0001,100.7821,1.0017,0.9413,6.6341,40.9105,1.5758,22.669,
2008-05-30,0.956,0.6152,0.4838,1.0027,100.9233,0.9988,0.95,6.6368,40.5883,1.559,22.6573,
2008-06-02,0.957,0.6163,0.4874,1.0023,100.0544,0.9964,0.9575,6.6352,40.5836,1.5633,22.7026,
2008-06-03,0.9543,0.6173,0.4853,1.0009,100.4473,0.996,0.96,6.6087,40.6685,1.5479,22.6998,
2008-06-04,0.9537,0.6173,0.4882,0.9918,100.1801,0.9926,0.967,6.6176,40.794,1.5567,22.6893,
2008-06-05,0.9527,0.6132,0.4874,0.9973,101.0956,0.9918,0.973,6.6179,40.8755,1.5488,22.5985,
2008-06-06,0.9605,0.6104,0.4876,0.9994,101.1507,0.9825,0.9773,6.6493,40.978,1.5628,22.6418,
2008-06-09,0.9583,0.6092,0.4848,1.0058,101.6414,0.9809,0.9805,6.6343,41.0725,1.5562,22.5979,
2008-06-10,0.9507,0.614,0.4868,1.0042,101.8974,0.9884,0.971,6.5839,40.8678,1.5555,22.5193,
2008-06-11,0.9535,0.6138,0.4857,1.0077,101.8248,0.9866,0.9689,6.597,40.8763,1.5693,22.5616,
2008-06-12,0.9477,0.6146,0.4871,1.0159,102.3651,0.99,0.9699,6.5462,40.5897,1.5525,22.5162,
2008-06-13,0.9468,0.6171,0.4869,1.0086,102.2696,0.9947,0.9718,6.5347,40.6607,1.552,22.5596,
2008-06-16,0.9498,0.6143,0.4838,1.0113,102.8586,0.9917,0.9707,6.5543,40.8006,1.5448,22.5059,
2008-06-17,0.9498,0.6126,0.4864,1.0083,102.7119,0.9921,0.9669,6.5459,40.739,1.5317,22.4673,
2008-06-18,0.9517,0.6134,0.4859,1.0086,102.687,0.9893,0.9711,6.5499,40.8292,1.5374,22.4976,
2008-06-19,0.9523,0.6148,0.4831,1.0033,102.8257,0.9962,0.9644,6.5493,40.9151,1.5282,22.5323,
2008-06-20,0.956,0.6115,0.4839,1.0023,102.6491,0.9885,0.9741,6.5773,41.0358,1.5369,22.5076,
2008-06-23,0.9513,0.6143,0.4855,1.0013,102.6666,0.997,0.9672,6.5391,40.8812,1.5354,22.5209,
2008-06-24,0.9549,0.6124,0.4844,0.9979,102.8333,0.9914,0.9685,6.5598,41.0254,1.5316,22.5147,
2008-06-25,0.953,0.6122,0.4842,0.998,103.0696,0.9937,0.9641,6.5425,40.7256,1.525,22.4956,
2008-06-26,0.9603,0.6097,0.4828,1.0027,102.9255,0.986,0.9704,6.5929,40.9887,1.5326,22.5207,
2008-06-27,0.9631,0.6115,0.4836,1.0016,102.2291,0.9823,0.9732,6.609,41.2981,1.5465,22.5846,
2008-06-30,0.9635,0.6115,0.4841,1.004,102.136,0.9814,0.9775,6.6041,41.4547,1.5324,22.589,
2008-07-01,0.9628,0.6111,0.4835,1.0097,102.0434,0.9829,0.985,6.6011,41.7234,1.5446,22.5762,
2008-07-02,0.9653,0.6084,0.4846,1.003,102.4361,0.9813,0.9803,6.6154,41.6685,1.5419,22.571,
2008-07-03,0.962,0.6122,0.4852,1.0013,102.6187,0.987,0.9816,6.5905,41.6487,1.5459,22.614,
2008-07-04,0.9619,0.613,0.4852,0.998,102.6501,0.9848,0.9775,6.5976,41.5112,1.5481,22.601,
2008-07-07,0.9575,0.6113,0.4862,1.003,102.9441,0.988,0.9735,6.577,41.4543,1.5336,22.5258,
2008-07-08,0.9573,0.6106,0.4855,1.0047,102.6483,0.9855,0.9782,6.5586,41.4193,1.5358,22.5103,
2008-07-09,0.959,0.6097,0.4847,1.0022,102.7363,0.9888,0.9706,6.5761,41.3583,1.5431,22.4773,
2008-07-10,0.9622,0.6092,0.4864,0.9993,102.8211,0.9872,0.9703,6.5839,41.368,1.5562,22.4626,
2008-07-11,0.9673,0.608,0.4864,0.9991,102.5811,0.9838,0.9769,6.6108,41.4745,1.5483,22.513,
2008-07-14,0.9672,0.6084,0.4856,0.9955,102.9616,0.9857,0.9736,6.6204,41.5164,1.5448,22.4034,
2008-07-15,0.9737,0.6097,0.4857,0.9911,101.6231,0.9784,0.972,6.6419,42.0894,1.5519,22.5096,
2008-07-16,0.9688,0.6124,0.4853,0.9953,101.5395,0.9847,0.9734,6.5991,41.7329,1.547,22.5353,
2008-07-17,0.968,0.6095,0.4823,0.9902,102.216,0.9843,0.9683,6.603,41.4498,1.5384,22.4637,
2008-07-18,0.9641,0.6082,0.4829,0.9919,102.9015,0.9845,0.9693,6.5721,41.2242,1.5351,22.379,
2008-07-21,0.9646,0.6082,0.4833,0.9896,103.0712,0.986,0.968,6.5881,41.1672,1.5285,22.4109,
2008-07-22,0.9636,0.6085,0.4826,0.9898,102.998,0.9869,0.9697,6.5736,41.1809,1.5252,22.4099,
2008-07-23,0.9576,0.6101,0.4796,0.9947,103.249,0.9945,0.9663,6.5405,40.3027,1.5162,22.3708,
2008-07-24,0.957,0.6106,0.4826,0.9974,102.9969,0.9937,0.9659,6.5349,40.3308,1.5064,22.3841,
2008-07-25,0.9556,0.6098,0.4808,1.0005,103.1076,0.9935,0.9712,6.5163,40.3849,1.5022,22.3749,
2008-07-28,0.9571,0.6082,0.4806,1.0008,103.0056,0.9903,0.9776,6.5474,40.7189,1.5067,22.3438,
2008-07-29,0.9526,0.6109,0.4809,1.0015,103.0616,0.9957,0.9784,6.5025,40.6217,1.4979,22.3295,
2008-07-30,0.9519,0.6119,0.4809,1.0091,102.9922,0.9987,0.974,6.4989,40.323,1.486,22.3304,
2008-07-31,0.9522,0.6103,0.4807,1.0124,102.9221,0.9979,0.9766,6.5055,40.5413,1.4921,22.3131,
2008-08-01,0.9515,0.6115,0.4821,1.0217,102.3135,0.9978,0.9779,6.5109,40.3021,1.4834,22.3436,
2008-08-04,0.9499,0.6085,0.4832,1.0185,102.5622,0.9929,0.9798,6.508,40.3609,1.4873,22.2102,
2008-08-05,0.9448,0.6101,0.4833,1.0303,102.092,0.9953,0.9843,6.4773,39.9137,1.4882,22.2246,
2008-08-06,0.9412,0.6104,0.4825,1.0349,102.7127,0.9964,0.9845,6.4452,39.6084,1.4886,22.2493,
2008-08-07,0.9392,0.6108,0.483,1.0347,102.9184,0.9953,0.9873,6.444,39.5154,1.4903,22.1983,
2008-08-08,0.929,0.618,0.4849,1.0434,102.3626,1.0047,0.9934,6.3719,39.0787,1.5001,22.4958,
2008-08-11,0.9293,0.6195,0.4846,1.0444,102.1303,1.0038,0.9921,6.3726,39.1823,1.4966,22.6234,
2008-08-12,0.9251,0.6205,0.4866,1.0559,101.5101,1.0059,0.9836,6.3494,39.2025,1.5006,22.4487,
2008-08-13,0.9237,0.6212,0.4953,1.0654,100.3471,1.0049,0.9861,6.3336,39.3897,1.5026,22.4133,
2008-08-14,0.9236,0.62,0.4925,1.058,101.2013,1.0045,0.9809,6.3358,39.7186,1.4888,22.4554,
2008-08-15,0.9174,0.6245,0.4923,1.0606,101.346,1.0059,0.9766,6.3023,39.4513,1.5018,22.5662,
2008-08-18,0.9183,0.6246,0.4922,1.0558,101.2548,1.0093,0.9752,6.3095,40.0327,1.5008,22.5408,
2008-08-19,0.9188,0.6249,0.4934,1.0585,100.8266,1.0069,0.9773,6.3081,40.0697,1.5074,22.5472,
2008-08-20,0.9199,0.6246,0.4949,1.0573,101.0998,1.0098,0.9784,6.3054,40.2035,1.4921,22.4586,
2008-08-21,0.9283,0.6238,0.4949,1.056,100.5073,1.0081,0.9702,6.3538,40.397,1.4973,22.5618,
2008-08-22,0.9215,0.622,0.4959,1.0601,101.305,1.0102,0.9645,6.2969,40.0161,1.491,22.449,
2008-08-26,0.9178,0.6265,0.4992,1.0727,100.8105,1.0104,0.9586,6.2826,40.2425,1.5034,22.6384,
2008-08-27,0.919,0.6249,0.4999,1.0709,100.8482,1.0103,0.9625,6.2842,40.2115,1.4911,22.6357,
2008-08-28,0.9196,0.6246,0.5027,1.0627,100.6124,1.0079,0.9673,6.2788,40.2661,1.4916,22.6456,
2008-08-29,0.9195,0.6246,0.5041,1.0677,99.7905,1.01,0.9745,6.2849,40.399,1.5017,22.6154,
2008-09-01,0.9148,0.627,0.5086,1.0777,98.9229,1.0089,0.9778,6.2441,40.4209,1.5057,22.593,
2008-09-02,0.9101,0.6267,0.5095,1.088,99.0507,1.0074,0.9752,6.2245,40.443,1.5075,22.5617,
2008-09-03,0.9092,0.6289,0.5118,1.0926,98.6027,1.0088,0.9666,6.2223,40.4067,1.5172,22.8832,
2008-09-04,0.9084,0.6315,0.5125,1.0924,98.1716,1.0091,0.9669,6.2106,40.2943,1.5342,23.0677,
2008-09-05,0.9073,0.6361,0.5136,1.1228,96.5772,1.0061,0.9667,6.2079,40.5085,1.5788,23.1235,
2008-09-08,0.9044,0.6366,0.5126,1.1018,97.6533,1.0177,0.9633,6.1888,40.3301,1.5616,23.0303,
2008-09-09,0.9019,0.6381,0.5112,1.1157,96.9001,1.0183,0.9623,6.167,40.4258,1.5831,23.0462,
2008-09-10,0.8993,0.6398,0.5123,1.1158,96.7198,1.0197,0.9618,6.1496,40.5611,1.607,23.1046,
2008-09-11,0.8964,0.6438,0.512,1.129,95.4748,1.0223,0.9661,6.1369,40.8422,1.6322,23.1373,
2008-09-12,0.9024,0.6367,0.5053,1.1041,96.7985,1.0219,0.9596,6.1771,41.2633,1.6106,23.0785,
2008-09-15,0.9042,0.6372,0.5042,1.1167,96.0746,1.0136,0.9661,6.1892,41.6424,1.6293,23.1165,
2008-09-16,0.9019,0.6387,0.5083,1.1432,94.5743,1.0124,0.9673,6.1772,42.286,1.6511,23.1095,
2008-09-17,0.9059,0.6382,0.5045,1.152,94.8748,1.0127,0.9754,6.1936,41.9839,1.689,23.1536,
2008-09-18,0.912,0.6344,0.5013,1.1426,95.6515,1.0026,0.9761,6.2327,42.3309,1.7291,23.1537,
2008-09-19,0.9137,0.6342,0.4986,1.1082,97.5637,1.012,0.9608,6.2451,41.8698,1.678,23.1708,
2008-09-22,0.9214,0.6295,0.4996,1.0905,98.3821,1.0033,0.9549,6.2931,41.8867,1.6546,23.1757,
2008-09-23,0.9242,0.6276,0.4982,1.1001,97.709,0.9997,0.9568,6.2969,42.2628,1.6776,23.1297,
2008-09-24,0.9221,0.6288,0.4978,1.1003,97.7648,1.0037,0.9541,6.2921,42.3655,1.6976,23.0478,
2008-09-25,0.9214,0.6282,0.4988,1.1024,98.0482,1.0006,0.9521,6.2813,42.588,1.6894,23.0348,
2008-09-26,0.9206,0.6303,0.4995,1.1097,97.6097,1.0016,0.953,6.3049,42.8507,1.695,23.0641,
2008-09-29,0.9154,0.6342,0.5059,1.1239,95.9883,1.0006,0.948,6.2694,42.9936,1.757,23.1735,
2008-09-30,0.9044,0.6439,0.5074,1.1466,96.0155,1.0141,0.9616,6.1938,42.4751,1.7445,23.2272,
2008-10-01,0.9038,0.6455,0.5105,1.1434,95.4182,1.0132,0.9601,6.1899,42.1414,1.7489,23.2651,
2008-10-02,0.8974,0.6501,0.5104,1.1594,94.4782,1.0208,0.9655,6.1455,41.8393,1.7889,23.2736,
2008-10-03,0.8971,0.6497,0.5054,1.1502,94.9462,1.016,0.97,6.1436,42.2342,1.8028,23.2785,
2008-10-06,0.893,0.6615,0.5149,1.2507,90.3324,1.0235,0.9891,6.1109,42.6993,1.9288,23.455,
2008-10-07,0.8941,0.6556,0.508,1.2446,91.6807,1.0205,0.987,6.095,42.8407,1.9623,23.3559,
2008-10-08,0.8931,0.6545,0.5153,1.3398,89.301,1.011,0.9979,6.088,42.8711,2.1259,23.3082,
2008-10-09,0.893,0.6542,0.518,1.2719,89.8938,1.0108,1.0194,6.0907,42.8684,1.9744,23.3087,
2008-10-10,0.8866,0.6564,0.5209,1.3583,88.4426,0.9954,1.0499,6.0602,42.9579,2.0027,23.2472,
2008-10-13,0.8886,0.654,0.5102,1.3198,89.5645,1.0054,1.0255,6.0653,42.874,1.9445,23.2703,
2008-10-14,0.8888,0.652,0.5067,1.2704,91.0218,1.0097,1.02,6.0782,42.7269,1.8636,23.2197,
2008-10-15,0.8872,0.6532,0.5082,1.294,89.9088,1.006,1.0437,6.0613,43.0558,1.9412,23.2162,
2008-10-16,0.8818,0.6578,0.5118,1.331,88.545,0.9972,1.0483,6.0227,43.0644,1.9614,23.238,
2008-10-17,0.883,0.6564,0.5117,1.2801,89.5287,1.0011,1.0426,6.0345,43.1683,1.8773,23.2342,
2008-10-20,0.8812,0.6622,0.5143,1.2628,89.5045,1.0145,1.0507,6.0183,43.1728,1.8408,23.2605,
2008-10-21,0.8771,0.6652,0.5173,1.2712,88.5698,1.0127,1.0631,5.9939,42.9692,1.9305,23.3125,
2008-10-22,0.8698,0.6739,0.5325,1.2857,86.0483,1.0098,1.0868,5.9445,42.8872,2.058,23.3776,
2008-10-23,0.87,0.6753,0.5372,1.3077,84.8756,1.0112,1.0934,5.947,43.3405,1.9833,23.4139,
2008-10-24,0.8706,0.6836,0.5502,1.4158,81.1039,1.003,1.107,5.9577,43.4989,2.0203,23.5878,
